customer_id,days_since_last_order,total_orders,avg_order_value,total_spend,tenure_days,returns_count,support_tickets,discount_usage_pct,primary_category,device_type,has_wishlist,has_reviews,loyalty_tier,email_open_rate_pct,push_notif_opt_in,churned
CUST02526,14,8,28.42,245.0,226,2,0,21.1,Sports,Desktop,1,0,None,1.1,1,No
CUST02527,10,8,25.67,203.58,263,1,0,62.0,Electronics,Tablet,0,1,None,57.9,1,No
CUST02528,142,10,93.07,868.51,448,3,1,31.4,Electronics,Desktop,1,0,Gold,21.1,0,Yes
CUST02529,1,2,28.04,52.88,195,0,1,35.9,Electronics,Desktop,1,0,None,29.2,1,Yes
CUST02530,275,5,13.18,62.7,167,1,2,33.4,Fashion,Desktop,1,0,None,25.8,1,No
CUST02531,50,2,53.23,97.69,102,0,1,53.7,Electronics,Mobile,0,1,Gold,15.7,1,No
CUST02532,79,2,174.9,386.6,41,0,0,73.5,Fashion,Mobile,1,0,Gold,5.5,1,No
CUST02533,15,6,10.0,52.17,63,0,1,42.2,Sports,Mobile,1,0,None,47.1,0,No
CUST02534,1,7,43.35,295.01,30,2,2,17.7,Fashion,Mobile,0,0,Silver,18.9,0,No
CUST02535,60,4,93.71,402.68,610,2,0,67.3,Beauty,Mobile,1,0,Silver,11.4,1,No
CUST02536,80,6,12.69,64.81,434,1,1,69.7,Home & Garden,Tablet,0,0,None,39.4,0,Yes
CUST02537,60,8,46.03,410.0,74,3,2,44.8,Electronics,Mobile,1,1,None,24.8,0,No
CUST02538,6,4,21.94,93.19,30,0,2,49.4,Home & Garden,Tablet,1,1,None,74.1,1,No
CUST02539,63,3,24.39,63.81,203,0,2,62.1,Sports,Mobile,0,0,Platinum,45.8,0,No
CUST02540,65,9,39.57,398.33,159,0,1,23.5,Home & Garden,Mobile,1,0,None,32.8,1,No
CUST02541,48,7,22.23,155.02,448,0,0,18.3,Home & Garden,Tablet,1,0,None,9.9,1,No
CUST02542,65,7,20.8,152.25,154,0,0,42.1,Beauty,Tablet,1,1,None,26.5,1,No
CUST02543,84,3,52.07,174.11,598,1,0,17.3,Sports,Mobile,0,0,None,39.4,1,No
CUST02544,42,7,324.31,2529.76,30,1,0,16.1,Home & Garden,Mobile,0,0,None,53.1,0,No
CUST02545,4,12,100.1,1168.32,136,2,1,55.6,Fashion,Mobile,0,0,None,31.6,1,No
CUST02546,30,6,122.54,677.38,815,0,0,24.5,Electronics,Desktop,0,0,Silver,11.6,1,No
CUST02547,3,14,103.32,1341.21,30,0,0,54.5,Electronics,Mobile,1,1,None,21.1,0,No
CUST02548,23,8,31.25,269.95,148,1,1,4.2,Home & Garden,Mobile,0,1,Platinum,8.1,1,No
CUST02549,23,7,70.01,553.21,90,0,1,46.9,Home & Garden,Tablet,0,0,None,5.9,0,No
CUST02550,3,10,131.39,1145.29,227,1,0,75.8,Electronics,Tablet,1,0,None,28.0,0,Yes
CUST02551,19,7,105.92,633.56,98,1,0,77.0,Beauty,Tablet,1,0,None,24.6,1,No
CUST02552,5,2,63.79,139.94,611,0,0,30.1,Fashion,Desktop,0,0,Silver,19.1,1,No
CUST02553,74,17,82.77,1359.22,830,1,0,68.5,Fashion,Mobile,1,0,Silver,5.0,0,No
CUST02554,132,31,391.62,11326.03,567,1,1,36.0,Electronics,Desktop,1,1,Silver,14.8,1,No
CUST02555,3,21,106.86,2034.27,152,0,1,52.2,Home & Garden,Tablet,0,1,Gold,9.6,0,No
CUST02556,139,10,42.43,404.76,1379,0,1,41.5,Fashion,Mobile,1,0,Silver,64.1,1,No
CUST02557,33,7,51.46,411.17,398,0,1,28.0,Beauty,Tablet,1,1,None,49.7,0,No
CUST02558,16,5,23.49,134.26,131,0,2,77.5,Beauty,Mobile,0,1,None,32.7,1,No
CUST02559,3,15,356.96,5083.76,30,0,0,45.0,Electronics,Mobile,0,0,None,24.6,1,No
CUST02560,31,14,196.98,3141.34,329,0,1,35.8,Electronics,Mobile,1,0,Gold,21.9,0,No
CUST02561,71,14,58.36,767.98,391,1,1,84.9,Fashion,Tablet,1,1,None,10.6,0,No
CUST02562,55,8,312.52,2766.04,39,2,0,4.6,Home & Garden,Mobile,0,0,Gold,24.7,1,Yes
CUST02563,2,3,90.55,248.18,239,2,1,53.0,Fashion,Mobile,1,0,None,17.7,0,No
CUST02564,3,6,38.68,254.81,1304,3,1,43.3,Fashion,Desktop,0,1,Silver,42.1,1,No
CUST02565,23,8,112.75,862.42,118,0,0,55.4,Electronics,Tablet,1,0,None,26.3,1,No
CUST02566,15,21,75.11,1433.33,107,0,0,73.6,Fashion,Mobile,1,0,None,17.6,0,No
CUST02567,11,14,106.73,1689.12,700,2,2,59.7,Home & Garden,Desktop,0,0,None,35.0,1,No
CUST02568,14,14,18.26,233.72,37,0,0,59.7,Sports,Tablet,0,1,None,28.2,0,Yes
CUST02569,73,5,28.55,163.81,813,1,1,36.7,Beauty,Tablet,0,1,Gold,39.2,0,No
CUST02570,119,17,179.61,2694.82,453,2,0,43.5,Beauty,Tablet,0,1,Silver,18.1,1,No
CUST02571,23,5,211.56,902.31,148,0,0,41.5,Home & Garden,Tablet,0,1,None,55.1,1,No
CUST02572,106,14,169.37,2634.95,30,1,2,7.5,Fashion,Mobile,1,0,Gold,14.3,1,Yes
CUST02573,17,3,322.12,991.47,30,3,0,21.8,Sports,Mobile,0,1,None,22.6,0,No
CUST02574,29,13,86.65,1099.96,141,2,0,23.8,Fashion,Tablet,1,1,None,32.1,0,No
CUST02575,11,9,81.91,644.74,366,1,0,23.6,Home & Garden,Desktop,0,1,Silver,11.6,1,No
CUST02576,46,5,26.3,134.45,200,3,3,65.7,Fashion,Mobile,0,0,Silver,26.8,1,No
CUST02577,173,11,34.31,365.38,402,0,1,43.3,Beauty,Desktop,0,1,None,29.8,0,No
CUST02578,41,3,11.13,33.23,333,2,2,73.3,Home & Garden,Mobile,0,0,Silver,6.7,0,No
CUST02579,19,1,42.22,43.87,255,2,0,23.3,Sports,Desktop,0,0,None,43.9,1,No
CUST02580,46,5,10.52,54.81,1027,2,0,40.1,Home & Garden,Mobile,1,0,None,22.0,1,No
CUST02581,5,2,129.64,295.11,391,3,0,44.0,Electronics,Desktop,1,0,Gold,31.3,0,No
CUST02582,98,10,74.49,779.55,738,3,1,24.5,Sports,Tablet,1,0,None,16.9,1,No
CUST02583,31,13,10.79,133.51,83,2,2,12.5,Home & Garden,Desktop,0,0,None,43.3,1,No
CUST02584,26,11,46.9,489.53,375,1,2,77.0,Fashion,Desktop,0,1,None,28.3,1,Yes
CUST02585,39,5,263.52,1308.57,273,1,0,20.1,Fashion,Mobile,1,1,Silver,3.9,1,No
CUST02586,44,2,49.38,91.63,774,0,1,30.2,Electronics,Mobile,0,0,Gold,46.6,1,No
CUST02587,3,10,24.56,236.5,214,1,1,12.8,Electronics,Desktop,0,0,Silver,69.3,1,No
CUST02588,51,11,13.09,158.77,98,1,4,44.1,Fashion,Desktop,0,1,Gold,13.5,1,No
CUST02589,12,7,13.4,103.92,145,2,1,49.4,Sports,Mobile,1,0,None,26.6,0,No
CUST02590,56,2,83.8,174.03,74,1,2,20.0,Electronics,Tablet,1,0,None,20.6,1,No
CUST02591,77,8,38.59,316.39,74,3,1,36.7,Sports,Desktop,1,0,None,2.9,1,No
CUST02592,73,13,41.23,524.27,190,2,0,22.9,Beauty,Desktop,1,0,None,23.0,0,No
CUST02593,36,3,38.71,120.86,669,1,3,45.6,Beauty,Mobile,1,0,Platinum,12.4,1,No
CUST02594,33,1,48.8,53.28,63,1,0,41.4,Beauty,Tablet,1,0,None,47.5,1,No
CUST02595,6,10,20.46,219.2,101,1,0,67.3,Home & Garden,Tablet,1,0,None,31.9,0,No
CUST02596,67,19,70.31,1149.72,575,0,0,49.0,Electronics,Desktop,0,1,None,15.0,0,No
CUST02597,14,5,17.49,93.51,124,2,0,26.0,Home & Garden,Mobile,0,1,Silver,20.1,0,No
CUST02598,30,4,29.82,127.15,984,1,1,36.5,Fashion,Mobile,1,0,None,53.7,1,No
CUST02599,15,1,122.57,107.82,93,4,1,22.2,Electronics,Desktop,1,0,None,1.4,0,Yes
CUST02600,6,12,73.77,792.36,175,0,0,13.2,Beauty,Mobile,1,1,Silver,60.5,1,No
CUST02601,44,9,94.49,923.86,30,2,0,27.9,Home & Garden,Mobile,0,0,Gold,51.0,0,No
CUST02602,2,5,305.0,1551.99,1455,2,1,55.4,Beauty,Mobile,0,1,Gold,42.2,0,No
CUST02603,62,8,52.05,456.58,662,2,1,62.0,Home & Garden,Mobile,0,0,Gold,6.1,1,No
CUST02604,17,4,55.54,201.15,510,1,1,29.2,Home & Garden,Tablet,0,1,Gold,60.8,1,No
CUST02605,1,3,44.19,113.9,51,2,0,59.9,Beauty,Desktop,1,0,Silver,18.9,0,No
CUST02606,32,7,38.29,240.85,1045,3,1,42.2,Electronics,Mobile,0,1,Gold,24.6,0,No
CUST02607,2,6,24.33,143.9,794,0,0,16.4,Beauty,Desktop,1,0,None,3.8,1,No
CUST02608,14,5,58.4,294.04,171,0,0,20.9,Fashion,Mobile,0,0,None,18.5,0,No
CUST02609,55,6,72.53,481.88,343,0,0,60.4,Beauty,Tablet,0,0,None,20.8,1,No
CUST02610,2,22,75.84,1776.7,1466,3,0,27.2,Fashion,Desktop,1,0,Silver,49.7,1,No
CUST02611,82,11,57.48,725.3,158,3,0,77.0,Beauty,Desktop,1,1,None,22.5,0,No
CUST02612,1,6,114.54,600.38,35,0,0,51.5,Electronics,Mobile,1,0,None,18.8,1,No
CUST02613,12,4,55.9,198.8,606,0,0,78.0,Sports,Desktop,0,0,None,42.1,0,No
CUST02614,60,10,39.35,344.43,194,2,1,39.5,Beauty,Desktop,1,0,None,64.1,1,No
CUST02615,17,6,26.01,157.86,1302,0,0,35.5,Home & Garden,Desktop,0,1,Silver,25.8,0,No
CUST02616,4,7,15.81,102.93,240,1,0,49.3,Fashion,Mobile,0,1,None,5.7,1,No
CUST02617,20,8,175.62,1482.36,30,3,2,57.3,Beauty,Mobile,1,0,Gold,11.9,1,No
CUST02618,14,4,31.21,111.08,203,0,1,39.1,Beauty,Mobile,1,0,Platinum,39.4,1,No
CUST02619,83,5,26.04,114.7,379,1,1,73.1,Fashion,Mobile,0,0,None,26.9,1,Yes
CUST02620,16,4,39.09,154.49,30,1,1,35.7,Electronics,Mobile,0,1,Silver,22.2,0,No
CUST02621,70,6,43.7,252.44,160,1,1,33.5,Electronics,Mobile,1,1,None,2.6,1,No
CUST02622,100,5,202.51,1112.54,50,0,1,24.4,Home & Garden,Tablet,1,0,Silver,15.8,0,No
CUST02623,25,7,41.99,323.7,309,1,1,43.4,Beauty,Desktop,0,0,Gold,17.0,1,No
CUST02624,108,11,448.86,4370.78,946,1,1,41.0,Beauty,Tablet,1,0,None,25.5,1,Yes
CUST02625,21,4,57.45,251.33,293,2,2,18.8,Home & Garden,Mobile,1,1,Platinum,4.8,0,Yes
CUST02626,149,3,283.05,865.5,356,2,2,82.3,Electronics,Tablet,1,0,None,8.9,1,No
CUST02627,4,11,111.62,1229.13,151,2,0,22.3,Electronics,Tablet,1,0,None,25.8,1,No
CUST02628,52,6,72.88,384.12,248,0,0,51.6,Electronics,Mobile,1,1,Gold,73.0,1,No
CUST02629,30,5,192.92,1033.94,235,1,1,52.0,Electronics,Desktop,0,1,Silver,10.0,0,No
CUST02630,22,8,133.99,930.31,427,2,1,38.0,Electronics,Desktop,0,0,None,30.6,1,No
CUST02631,45,1,90.72,84.67,583,2,0,65.1,Beauty,Mobile,1,1,Gold,25.4,0,No
CUST02632,54,20,348.65,6126.68,326,1,3,33.6,Home & Garden,Mobile,0,0,Silver,5.9,0,No
CUST02633,1,11,36.65,406.87,1170,1,2,32.5,Sports,Mobile,1,0,Silver,7.2,0,No
CUST02634,8,9,24.63,231.33,528,1,0,35.5,Beauty,Tablet,0,1,None,42.5,1,No
CUST02635,56,1,31.79,35.52,39,1,1,69.4,Electronics,Desktop,0,0,Gold,27.4,1,No
CUST02636,49,4,221.81,949.49,212,1,2,11.9,Beauty,Mobile,1,1,Silver,49.5,1,No
CUST02637,152,5,174.27,991.88,700,2,1,52.1,Electronics,Desktop,0,0,Platinum,33.3,0,No
CUST02638,64,2,35.87,77.36,864,0,1,78.3,Sports,Mobile,1,0,None,14.2,1,No
CUST02639,135,8,10.0,75.15,143,0,1,63.2,Home & Garden,Mobile,1,0,Silver,24.3,0,No
CUST02640,54,10,46.31,469.71,388,3,2,68.0,Electronics,Desktop,0,0,Silver,5.4,0,No
CUST02641,15,7,24.27,167.75,158,0,2,11.9,Home & Garden,Tablet,1,0,None,27.5,1,No
CUST02642,5,3,36.78,112.52,39,5,0,64.5,Sports,Mobile,1,0,None,48.8,1,No
CUST02643,68,7,23.49,167.99,647,0,1,37.5,Beauty,Mobile,1,0,None,54.7,1,No
CUST02644,46,8,15.06,127.78,806,0,1,32.7,Fashion,Mobile,1,1,Gold,0.5,1,No
CUST02645,2,4,246.3,861.96,210,1,0,51.6,Fashion,Desktop,0,0,None,18.3,1,No
CUST02646,20,14,31.6,475.15,30,3,0,35.1,Sports,Mobile,1,1,Platinum,21.5,0,No
CUST02647,141,11,169.04,1660.71,507,1,0,35.9,Sports,Mobile,0,0,None,64.7,1,No
CUST02648,31,2,45.74,78.48,194,1,0,42.9,Sports,Desktop,0,0,Silver,72.4,0,No
CUST02649,25,6,22.1,133.35,30,0,0,35.3,Sports,Mobile,0,0,None,28.1,1,No
CUST02650,27,2,82.04,168.09,62,3,2,64.5,Home & Garden,Tablet,1,0,Silver,12.0,1,No
CUST02651,10,2,39.93,68.72,49,5,0,45.7,Sports,Mobile,1,1,Platinum,17.9,1,No
CUST02652,20,1,46.26,46.47,347,2,0,49.6,Fashion,Mobile,1,0,None,24.0,1,No
CUST02653,20,5,61.31,309.73,106,1,0,62.3,Beauty,Tablet,1,0,None,21.6,1,No
CUST02654,2,6,28.51,148.09,40,3,2,11.9,Fashion,Mobile,1,0,None,4.4,1,No
CUST02655,65,17,14.93,269.92,749,0,0,58.9,Home & Garden,Desktop,1,0,None,28.4,1,No
CUST02656,24,6,52.4,287.07,940,1,0,61.2,Fashion,Mobile,0,1,None,57.5,1,No
CUST02657,77,2,118.05,256.96,44,2,1,80.0,Sports,Mobile,0,1,None,18.8,0,No
CUST02658,85,3,26.54,75.1,78,1,0,49.8,Electronics,Tablet,0,0,Gold,17.4,1,No
CUST02659,10,4,61.75,245.36,269,0,0,18.9,Sports,Mobile,1,1,Silver,6.8,1,No
CUST02660,48,8,182.07,1627.79,48,1,2,10.0,Fashion,Desktop,0,0,Silver,42.8,1,No
CUST02661,28,15,50.81,832.16,51,1,1,30.8,Home & Garden,Tablet,1,0,None,72.7,0,No
CUST02662,95,4,58.49,253.74,123,1,3,34.0,Beauty,Desktop,1,0,None,6.7,1,No
CUST02663,10,6,57.06,307.48,893,1,0,25.9,Home & Garden,Desktop,0,0,None,15.9,1,No
CUST02664,50,7,31.63,191.4,984,0,2,48.7,Sports,Desktop,0,1,None,18.6,0,No
CUST02665,42,3,24.66,76.33,553,0,1,60.8,Home & Garden,Mobile,0,0,None,25.6,1,No
CUST02666,15,19,24.74,457.47,356,2,1,14.8,Home & Garden,Desktop,1,1,None,25.0,1,No
CUST02667,6,15,73.3,1234.43,382,1,1,60.3,Sports,Mobile,1,1,Gold,23.3,1,No
CUST02668,47,3,100.11,286.78,190,0,0,49.6,Sports,Mobile,1,0,Silver,4.1,1,No
CUST02669,60,9,103.97,910.62,226,1,1,41.1,Electronics,Tablet,1,0,None,22.8,1,No
CUST02670,17,1,40.33,40.64,301,1,0,62.2,Fashion,Mobile,0,1,None,34.2,1,Yes
CUST02671,46,26,130.93,3706.88,394,0,1,69.6,Home & Garden,Mobile,1,1,None,70.3,1,No
CUST02672,22,4,69.82,259.87,30,1,2,36.0,Sports,Mobile,0,0,Silver,26.5,1,No
CUST02673,56,8,57.78,523.51,76,1,0,54.4,Home & Garden,Tablet,1,0,Gold,54.9,1,No
CUST02674,9,15,10.0,151.8,988,5,1,79.6,Beauty,Mobile,1,1,None,26.0,1,No
CUST02675,99,3,28.39,93.88,122,1,1,33.9,Electronics,Desktop,1,0,None,45.3,1,Yes
CUST02676,15,16,16.17,260.71,93,1,1,58.9,Home & Garden,Desktop,1,1,None,16.7,1,No
CUST02677,20,5,90.17,487.64,164,3,2,8.1,Electronics,Mobile,0,1,None,25.1,0,No
CUST02678,2,11,58.91,560.8,103,2,1,45.2,Fashion,Desktop,1,1,Silver,9.5,1,No
CUST02679,5,2,23.16,50.48,30,2,0,17.5,Electronics,Tablet,1,0,None,20.2,1,No
CUST02680,32,1,69.65,70.15,69,2,0,8.9,Electronics,Desktop,0,0,Gold,23.1,0,No
CUST02681,14,3,17.48,51.64,306,1,2,51.7,Sports,Mobile,0,0,None,41.5,0,No
CUST02682,81,20,23.69,418.59,75,2,2,22.1,Fashion,Desktop,1,0,Silver,13.9,1,No
CUST02683,1,14,30.93,464.4,312,0,2,15.8,Home & Garden,Mobile,1,1,None,30.2,0,No
CUST02684,21,10,84.11,748.03,31,1,0,29.1,Electronics,Tablet,0,0,Gold,13.7,1,No
CUST02685,18,3,167.26,455.46,30,1,2,35.2,Beauty,Mobile,1,1,Silver,14.8,1,No
CUST02686,1,10,34.16,303.32,593,1,2,53.5,Beauty,Desktop,0,1,None,35.1,1,No
CUST02687,5,2,157.27,267.98,428,2,2,35.8,Electronics,Mobile,1,0,Gold,66.8,1,No
CUST02688,24,7,56.71,416.25,329,1,2,64.2,Electronics,Mobile,1,1,None,20.1,1,No
CUST02689,30,5,65.95,307.08,30,2,1,14.1,Fashion,Mobile,0,0,Silver,5.0,1,No
CUST02690,23,7,51.88,324.97,82,0,1,58.1,Home & Garden,Desktop,1,0,None,19.7,1,No
CUST02691,34,3,46.63,132.33,501,3,0,20.9,Electronics,Desktop,0,1,None,31.3,0,No
CUST02692,40,13,77.59,1008.39,46,0,1,22.8,Electronics,Tablet,1,0,None,21.6,1,No
CUST02693,1,8,98.72,790.57,502,2,2,50.6,Fashion,Mobile,1,0,Silver,20.9,1,No
CUST02694,28,3,26.9,77.48,263,2,0,28.6,Electronics,Mobile,1,0,None,32.2,1,No
CUST02695,148,3,46.93,140.58,404,0,1,70.6,Home & Garden,Tablet,1,1,Silver,22.0,0,No
CUST02696,32,11,207.56,2233.39,310,0,1,67.6,Electronics,Mobile,1,1,None,25.5,0,No
CUST02697,50,3,62.91,207.0,161,2,1,27.3,Sports,Desktop,1,1,Silver,23.1,1,No
CUST02698,16,4,68.67,235.92,103,1,1,30.6,Fashion,Mobile,1,0,Silver,12.6,0,No
CUST02699,66,2,138.91,308.49,335,1,0,47.9,Electronics,Tablet,1,1,None,71.8,1,No
CUST02700,66,15,36.56,506.27,493,2,1,39.8,Electronics,Mobile,1,0,Silver,45.7,0,No
CUST02701,33,4,53.13,226.66,30,1,3,64.1,Fashion,Tablet,0,0,None,30.4,1,No
CUST02702,167,7,104.95,713.72,143,1,0,8.1,Beauty,Tablet,0,0,Gold,35.9,1,No
CUST02703,6,13,147.1,1794.31,129,3,0,62.1,Fashion,Tablet,1,0,Silver,15.9,1,No
CUST02704,1,11,10.0,113.81,245,1,1,29.1,Electronics,Desktop,0,1,Silver,14.6,1,No
CUST02705,66,10,30.29,327.33,36,4,3,28.3,Home & Garden,Tablet,0,1,Silver,24.5,1,No
CUST02706,74,13,24.56,314.48,812,2,1,61.5,Fashion,Desktop,1,0,Silver,44.8,1,No
CUST02707,5,4,49.45,195.82,238,3,0,8.6,Home & Garden,Desktop,1,0,Silver,8.4,0,No
CUST02708,13,11,26.1,249.1,772,3,1,56.7,Fashion,Mobile,1,1,None,21.0,1,No
CUST02709,1,1,92.88,104.69,509,1,0,60.8,Home & Garden,Mobile,1,1,Gold,15.7,1,No
CUST02710,15,7,62.67,484.34,63,1,0,46.3,Beauty,Desktop,0,0,Silver,26.8,1,No
CUST02711,66,9,111.2,970.17,42,1,0,35.7,Sports,Mobile,0,0,None,17.0,1,No
CUST02712,32,6,117.03,757.99,592,3,0,39.8,Beauty,Tablet,1,1,Silver,21.5,1,No
CUST02713,19,8,94.0,709.88,230,0,1,41.6,Fashion,Mobile,1,0,None,41.0,0,No
CUST02714,20,8,41.74,357.0,30,0,0,61.8,Fashion,Desktop,1,1,None,53.3,0,Yes
CUST02715,1,1,59.35,59.65,816,0,1,35.3,Home & Garden,Mobile,1,0,None,19.6,1,No
CUST02716,16,9,37.76,335.84,192,2,1,60.7,Electronics,Mobile,0,1,Gold,58.7,1,No
CUST02717,46,1,18.32,15.88,107,0,1,31.4,Beauty,Desktop,1,0,Gold,7.1,1,No
CUST02718,164,5,117.1,667.25,218,2,1,32.6,Home & Garden,Desktop,0,1,None,44.2,0,No
CUST02719,84,3,51.05,168.65,519,1,1,41.6,Home & Garden,Mobile,1,0,None,26.6,0,No
CUST02720,1,2,16.41,35.71,35,1,1,55.6,Fashion,Mobile,0,1,Silver,43.4,1,Yes
CUST02721,102,9,83.89,710.82,133,1,1,56.9,Home & Garden,Mobile,1,0,Silver,15.8,1,Yes
CUST02722,68,4,45.64,171.04,115,3,0,25.0,Electronics,Tablet,1,0,Silver,7.9,1,No
CUST02723,68,6,10.51,64.44,549,1,0,74.3,Electronics,Desktop,0,1,Gold,30.2,1,No
CUST02724,27,7,18.19,140.56,452,2,2,34.1,Beauty,Desktop,1,1,Silver,31.7,0,No
CUST02725,22,4,31.17,140.94,153,1,1,46.1,Fashion,Tablet,1,1,Gold,40.0,1,No
CUST02726,16,4,64.61,240.52,327,2,0,57.6,Home & Garden,Desktop,1,0,Silver,51.7,0,No
CUST02727,3,8,102.56,846.92,150,1,1,14.1,Fashion,Mobile,1,0,None,11.9,0,No
CUST02728,11,9,99.78,958.34,254,0,3,42.3,Electronics,Tablet,0,0,None,51.4,1,No
CUST02729,12,2,88.44,162.36,1420,1,0,51.1,Beauty,Mobile,1,1,None,17.3,1,No
CUST02730,29,6,53.12,309.87,230,2,3,24.5,Beauty,Mobile,1,0,Silver,7.6,0,No
CUST02731,61,9,216.54,1766.14,1341,0,1,53.3,Beauty,Mobile,0,1,Silver,21.7,1,No
CUST02732,28,7,95.57,708.91,412,0,1,54.8,Sports,Mobile,0,1,Silver,54.1,0,No
CUST02733,2,13,65.21,940.25,38,0,1,25.4,Fashion,Mobile,0,0,None,53.2,0,No
CUST02734,142,4,85.91,382.56,476,0,1,64.7,Beauty,Desktop,0,1,Silver,44.0,0,No
CUST02735,128,1,39.68,41.7,52,0,0,38.6,Fashion,Desktop,1,1,None,28.7,0,Yes
CUST02736,69,8,52.15,398.07,227,1,1,57.6,Electronics,Mobile,0,1,Gold,30.6,1,No
CUST02737,213,5,10.32,54.09,284,0,1,18.8,Beauty,Mobile,1,1,Gold,39.6,0,No
CUST02738,35,12,40.07,533.39,668,1,0,39.7,Electronics,Tablet,1,0,Gold,14.5,1,No
CUST02739,148,1,223.16,231.59,70,3,0,46.6,Fashion,Mobile,0,0,None,17.8,1,No
CUST02740,3,3,61.48,179.62,626,1,1,78.0,Electronics,Tablet,1,1,None,19.8,0,No
CUST02741,20,4,59.47,267.84,817,1,0,5.1,Fashion,Mobile,0,1,None,9.5,0,No
CUST02742,11,4,121.37,534.3,30,3,0,52.8,Sports,Mobile,1,1,Gold,6.1,1,No
CUST02743,9,1,72.69,81.03,649,1,1,37.7,Home & Garden,Tablet,1,1,Silver,22.2,1,No
CUST02744,6,3,29.1,97.86,89,1,0,23.9,Electronics,Mobile,1,1,None,4.8,1,No
CUST02745,43,1,55.64,53.87,30,2,0,27.8,Beauty,Tablet,0,1,None,57.6,0,No
CUST02746,68,3,22.02,73.19,955,1,2,48.4,Beauty,Mobile,0,0,Silver,16.3,0,No
CUST02747,38,5,63.24,322.87,149,1,1,61.0,Electronics,Tablet,0,0,Silver,8.0,1,No
CUST02748,7,4,27.93,96.24,292,1,0,44.2,Beauty,Desktop,1,0,None,25.3,1,No
CUST02749,74,23,114.74,2746.56,241,2,0,12.6,Home & Garden,Tablet,1,0,None,5.5,0,No
CUST02750,45,2,36.3,71.96,71,1,2,72.7,Home & Garden,Mobile,1,1,Silver,24.1,1,No
CUST02751,22,7,28.23,184.28,332,1,0,35.0,Sports,Desktop,1,0,Silver,60.3,1,No
CUST02752,50,9,49.89,512.37,30,3,1,12.1,Electronics,Tablet,1,1,None,19.5,1,No
CUST02753,13,1,73.14,63.38,68,0,0,39.0,Home & Garden,Tablet,0,1,Silver,20.4,0,No
CUST02754,19,9,20.78,212.04,868,0,1,36.7,Electronics,Mobile,0,0,None,36.7,1,No
CUST02755,112,5,35.98,161.51,920,1,1,44.9,Beauty,Mobile,0,0,Gold,43.6,0,No
CUST02756,15,14,59.39,800.78,197,1,0,50.0,Sports,Desktop,0,0,Silver,5.2,0,No
CUST02757,28,7,159.28,1087.28,55,1,3,71.6,Electronics,Mobile,1,1,Platinum,22.5,0,No
CUST02758,99,4,10.0,42.77,164,1,1,32.6,Electronics,Mobile,1,0,None,62.5,0,Yes
CUST02759,55,12,89.31,980.28,628,0,3,80.6,Sports,Desktop,1,1,Gold,9.6,1,No
CUST02760,2,7,40.17,322.2,30,3,1,22.8,Sports,Desktop,1,0,Silver,50.0,1,No
CUST02761,7,12,36.76,474.07,41,1,0,44.9,Sports,Desktop,1,0,Gold,6.0,0,No
CUST02762,1,9,31.66,309.73,678,2,1,43.1,Sports,Mobile,0,0,None,8.6,1,No
CUST02763,44,8,40.81,287.93,161,0,1,44.3,Home & Garden,Desktop,0,0,None,49.2,0,No
CUST02764,26,6,89.72,534.49,30,0,0,43.3,Sports,Mobile,0,0,None,0.6,0,No
CUST02765,6,15,35.54,604.37,44,2,0,56.7,Sports,Desktop,0,0,None,5.7,1,No
CUST02766,142,4,205.79,766.38,642,3,1,37.7,Electronics,Mobile,0,1,Gold,39.1,1,No
CUST02767,33,2,89.94,160.74,202,2,1,71.9,Beauty,Mobile,1,0,None,52.0,0,No
CUST02768,12,8,63.97,509.52,53,0,5,41.0,Beauty,Desktop,1,0,Silver,65.3,1,No
CUST02769,31,9,47.81,485.85,673,1,1,52.4,Electronics,Desktop,0,0,None,10.3,1,No
CUST02770,51,3,141.44,422.64,559,1,3,33.0,Beauty,Mobile,1,0,None,13.6,1,No
CUST02771,3,4,158.99,617.8,30,1,2,37.7,Home & Garden,Desktop,0,0,Silver,32.7,1,No
CUST02772,14,8,21.56,180.26,260,3,0,34.4,Sports,Desktop,1,0,None,22.5,1,No
CUST02773,74,10,31.14,352.21,84,1,2,14.1,Beauty,Desktop,0,1,None,17.8,0,No
CUST02774,27,8,90.71,627.51,228,0,2,22.2,Sports,Tablet,0,0,Gold,5.8,1,No
CUST02775,35,12,115.51,1241.99,98,0,0,15.0,Electronics,Mobile,0,1,None,12.1,1,No
CUST02776,25,6,42.94,229.25,113,0,2,39.0,Beauty,Tablet,0,0,Silver,23.2,0,No
CUST02777,2,7,30.15,184.8,276,3,1,19.1,Fashion,Mobile,1,0,Silver,3.8,0,No
CUST02778,8,11,58.14,601.57,232,0,2,55.4,Beauty,Desktop,0,1,None,15.8,1,No
CUST02779,26,15,177.92,2452.07,150,0,0,38.9,Home & Garden,Mobile,0,0,None,14.2,0,No
CUST02780,10,5,56.42,286.22,34,3,0,45.7,Home & Garden,Desktop,0,0,None,31.4,0,No
CUST02781,2,6,19.86,112.99,1046,2,0,51.2,Electronics,Desktop,1,0,None,57.3,1,No
CUST02782,83,2,59.6,115.81,57,2,1,73.2,Home & Garden,Tablet,1,0,None,44.8,0,No
CUST02783,178,6,102.13,694.01,300,1,0,39.5,Fashion,Mobile,1,1,None,33.0,0,No
CUST02784,70,2,50.34,90.28,30,1,1,27.3,Fashion,Desktop,1,1,None,12.9,0,No
